evt_block_time,make,model,owner,tokenId,year
2023-06-30 19:51:18.000 UTC,Tesla,Model Y,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15217,2021
2023-06-30 19:49:54.000 UTC,Tesla,Model Y,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15216,2022
2023-06-30 19:49:12.000 UTC,Renault,Mégane,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15215,2023
2023-06-30 19:48:36.000 UTC,Tesla,Model Y,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15214,2023
2023-06-30 19:42:44.000 UTC,Tesla,Model X,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15213,2021
2023-06-30 19:41:18.000 UTC,Tesla,Model 3,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15212,2018
2023-06-30 19:40:04.000 UTC,Tesla,Model Y,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15211,2023
2023-06-30 19:37:58.000 UTC,Audi,SQ5,0x8bf5b9dad41711f2821b3e33a019332ee317b66f,15210,2018
2023-06-30 19:37:22.000 UTC,Ford,Transit Connect Wagon,0xcdc5d0d94c4941be9f7291f3c4f555125eba91a9,15209,2021
2023-06-30 19:29:10.000 UTC,Dodge,Town & Country,0x669ebe28778fdc99f844e1d645f1c7731ac64d50,15208,2014
2023-06-30 19:28:10.000 UTC,Ford,Transit Connect Van,0xcdc5d0d94c4941be9f7291f3c4f555125eba91a9,15207,2021
2023-06-30 19:22:54.000 UTC,Tesla,Model 3,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15206,2021
2023-06-30 19:22:06.000 UTC,Ford,Transit Passenger Wagon,0xcdc5d0d94c4941be9f7291f3c4f555125eba91a9,15205,2021
2023-06-30 19:21:28.000 UTC,Tesla,Model Y,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15204,2022
2023-06-30 19:18:36.000 UTC,Tesla,Model Y,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15203,2021
2023-06-30 19:17:44.000 UTC,Ram,1500,0x669ebe28778fdc99f844e1d645f1c7731ac64d50,15202,2020
2023-06-30 19:16:32.000 UTC,Tesla,Model S,0x52d9feb4bbd1a920bb60095b5af734e08ea4b06b,15201,2023
2023-06-30 19:05:06.000 UTC,Ford,Super Duty F-250 SRW,0x9bd22246645acfe2768ca804ffe800c24112b5a3,15200,2022
2023-06-30 18:46:20.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15199,2022
2023-06-30 18:45:18.000 UTC,Renault,Captur,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15198,2023
2023-06-30 18:44:46.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15197,2018
2023-06-30 18:44:08.000 UTC,BMW,3-Series,0x81e1fb0d6645a71ddabb9c36662ea7ca37b6034f,15196,2022
2023-06-30 18:41:34.000 UTC,Tesla,Model Y,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15195,2023
2023-06-30 18:39:06.000 UTC,Kia,Niro,0x842679d8a9ee597c245af47c8746449ed340f3e9,15194,2019
2023-06-30 18:36:02.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15193,2022
2023-06-30 18:31:56.000 UTC,Toyota,Prius,0x28bc072c7b57686c01c69c23a00089ee1a4181fe,15192,2010
2023-06-30 18:24:40.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15191,2021
2023-06-30 18:21:36.000 UTC,Tesla,Model Y,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15190,2023
2023-06-30 18:20:02.000 UTC,Tesla,Model S,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15189,2014
2023-06-30 18:18:54.000 UTC,Tesla,Model Y,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15188,2021
2023-06-30 18:15:12.000 UTC,Ford,Super Duty F-250 SRW,0x9bd22246645acfe2768ca804ffe800c24112b5a3,15187,2022
2023-06-30 16:08:53.000 UTC,Tesla,Model S,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15186,2016
2023-06-30 16:07:31.000 UTC,Tesla,Model S,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15185,2016
2023-06-30 16:07:11.000 UTC,Renault,Clio,0xdf937d23b509ba5d16148a1c73eddd385d95752e,15184,2020
2023-06-30 16:05:15.000 UTC,Tesla,Model S,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15183,2016
2023-06-30 16:03:39.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15182,2022
2023-06-30 16:02:29.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15181,2019
2023-06-30 16:00:49.000 UTC,Tesla,Model Y,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15180,2022
2023-06-30 16:00:11.000 UTC,MINI,Cooper S,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15179,2023
2023-06-30 15:58:31.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15178,2018
2023-06-30 15:56:21.000 UTC,Renault,Mégane,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15177,2023
2023-06-30 15:19:35.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15176,2021
2023-06-30 15:18:15.000 UTC,Tesla,Model Y,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15175,2022
2023-06-30 15:16:50.000 UTC,Tesla,Model 3,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15174,2022
2023-06-30 15:15:13.000 UTC,Tesla,Model Y,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15173,2023
2023-06-30 15:13:59.000 UTC,Tesla,Model S,0x468a3415caeee4dd4dcbd8fd87e6aa70d26a8504,15172,2020
2023-06-30 14:47:45.000 UTC,Tesla,Model S,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15171,2013
2023-06-30 14:46:27.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15170,2023
2023-06-30 14:44:53.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15169,2019
2023-06-30 14:43:39.000 UTC,Tesla,Model Y,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15168,2022
2023-06-30 14:42:11.000 UTC,Tesla,Model X,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15167,2019
2023-06-30 14:40:51.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15166,2018
2023-06-30 14:39:09.000 UTC,Tesla,Model Y,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15165,2023
2023-06-30 14:21:44.000 UTC,Tesla,Model Y,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15164,2022
2023-06-30 14:19:08.000 UTC,Tesla,Model Y,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15163,2022
2023-06-30 14:16:10.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15162,2020
2023-06-30 14:13:14.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15161,2020
2023-06-30 13:15:56.000 UTC,Tesla,Model Y,0x12d7a16a3f7185c183797c22725177e107098ce2,15160,2021
2023-06-30 07:40:23.000 UTC,Renault,Zoe,0x528dc9e37fc9f07ade52bc47d7e1bed618fbcd09,15159,2022
2023-06-30 07:25:10.000 UTC,Renault,Zoe,0x528dc9e37fc9f07ade52bc47d7e1bed618fbcd09,15158,2023
2023-06-30 07:11:04.000 UTC,Hyundai,Santa Fe,0x9018b8fcc68150df67c45d171483ee6632f9fa21,15157,2021
2023-06-30 06:14:57.000 UTC,BMW,X2,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15156,2020
2023-06-30 05:21:42.000 UTC,Tesla,Model X,0xeaf8af38cbf8c18a49fc3e90081ab5e89192381c,15155,2020
2023-06-30 00:29:45.000 UTC,BMW,530d,0x818741f7af976e43121f1effde9801364e15d8cc,15154,2021
2023-06-29 22:49:28.000 UTC,Ford,Focus,0x8bf5b9dad41711f2821b3e33a019332ee317b66f,15153,2015
2023-06-29 20:28:52.000 UTC,Tesla,Model S,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15152,2014
2023-06-29 20:27:18.000 UTC,Tesla,Model Y,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15151,2020
2023-06-29 20:16:12.000 UTC,Tesla,Model Y,0x5a4a52a6135e9836bad6a258e4dfe3f889f951ed,15150,2023
2023-06-29 20:12:42.000 UTC,Rivian,R1S,0x4188f45ece7ff11b63e5f4f01c2f2237c0bcced5,15149,2023
2023-06-29 19:54:55.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15148,2023
2023-06-29 19:53:41.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15147,2022
2023-06-29 19:52:09.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15146,2020
2023-06-29 19:50:28.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15145,2019
2023-06-29 19:48:30.000 UTC,Tesla,Model Y,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15144,2023
2023-06-29 19:47:10.000 UTC,Tesla,Model S,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15143,2015
2023-06-29 19:45:28.000 UTC,Tesla,Model 3,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15142,2019
2023-06-29 19:42:07.000 UTC,Tesla,Model Y,0xec6806e00b6ea1a8ae02f2793a2de77929267a49,15141,2023
2023-06-29 19:27:38.000 UTC,Renault,Mégane,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15140,2023
2023-06-29 19:11:10.000 UTC,Dacia,Dokker,0x476c7e33d7a360b1cf899facede22816f0d6ce9b,15139,2021
2023-06-29 18:42:55.000 UTC,Ford,Super Duty F-250 SRW,0x9bd22246645acfe2768ca804ffe800c24112b5a3,15138,2020
2023-06-29 18:12:58.000 UTC,Ford,Super Duty F-250 SRW,0x9bd22246645acfe2768ca804ffe800c24112b5a3,15137,2021
2023-06-29 17:35:55.000 UTC,Ford,Transit Cargo Van,0x9bd22246645acfe2768ca804ffe800c24112b5a3,15136,2021
2023-06-29 16:18:18.000 UTC,Tesla,Model 3,0x348b03f26c8c255a7b7eb1e791a32eaa2cb3a031,15135,2019
2023-06-29 15:26:14.000 UTC,Mazda,CX-5,0x6333f67fd2e0acc83b01c84b31b7560724db0839,15134,2021
2023-06-29 15:22:16.000 UTC,Chevrolet,Colorado,0x6d4cd5374eb7980ca43bdded84b41d7122631d3f,15133,2020
2023-06-29 14:49:12.000 UTC,Renault,Captur,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15132,2023
2023-06-29 14:18:52.000 UTC,SEAT,Leon,0x2a2299b29d0dc3f1e8122d5d7ddf39e0b7dd2eb5,15131,2015
2023-06-29 09:39:03.000 UTC,Volkswagen,Passat,0xd9cb659fcc946c9f6648410fa4b845ce502979ad,15130,2016
2023-06-29 07:34:40.000 UTC,Volkswagen,ID.4,0x57c8f3882d904c277a0e7961c901a1ae3e418b3e,15129,2022
2023-06-29 07:11:13.000 UTC,Cadillac,XT6,0xf9a3f4d144ea678b33ee312ddebd127863320a17,15128,2020
2023-06-29 05:04:08.000 UTC,Toyota,RAV4,0x8938650ac5566cee4b3b1b3140f56e29128e62a1,15127,2023
2023-06-29 04:47:24.000 UTC,Kia,Telluride,0x8938650ac5566cee4b3b1b3140f56e29128e62a1,15126,2023
2023-06-29 03:25:14.000 UTC,Chevrolet,Malibu,0xabec6e249f0aaf317dce829c79cc9f5118657caa,15125,2019
2023-06-29 02:59:49.000 UTC,Tesla,Model Y,0x1ca0a940b06c4e5ea389b3454324a571c0882346,15124,2021
2023-06-28 22:34:43.000 UTC,Toyota,Highlander,0x6e06fca1f40ec0203812e5d63a86f2c6d172560f,15123,2023
2023-06-28 22:21:23.000 UTC,BMW,X3,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15122,2020
2023-06-28 22:19:21.000 UTC,BMW,218i,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15121,2020
2023-06-28 22:17:33.000 UTC,BMW,218i,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15120,2019
2023-06-28 22:15:26.000 UTC,BMW,3-Series,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15119,2020
2023-06-28 22:12:22.000 UTC,BMW,5-Series,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15118,2019
2023-06-28 22:08:53.000 UTC,BMW,X2,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15117,2020
2023-06-28 22:05:47.000 UTC,BMW,530d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15116,2020
2023-06-28 21:59:27.000 UTC,BMW,X5,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15115,2021
2023-06-28 21:55:25.000 UTC,BMW,218i,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15114,2020
2023-06-28 21:51:37.000 UTC,BMW,118d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15113,2019
2023-06-28 21:47:27.000 UTC,BMW,116d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15112,2019
2023-06-28 21:39:24.000 UTC,BMW,4-Series,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15111,2017
2023-06-28 21:34:54.000 UTC,BMW,520d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15110,2019
2023-06-28 21:30:55.000 UTC,BMW,4-Series,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15109,2017
2023-06-28 21:27:10.000 UTC,BMW,216d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15108,2018
2023-06-28 21:23:06.000 UTC,BMW,X5,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15107,2021
2023-06-28 21:17:20.000 UTC,BMW,3-Series,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15106,2021
2023-06-28 21:14:15.000 UTC,Toyota,Sienna,0xd8439bd76326d9d60da38c30e0bb18a3f616b00e,15105,2023
2023-06-28 21:10:31.000 UTC,BMW,"2 Series, M2",0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15104,2020
2023-06-28 21:04:09.000 UTC,BMW,840i,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15103,2020
2023-06-28 20:59:37.000 UTC,BMW,620d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15102,2020
2023-06-28 20:55:43.000 UTC,BMW,1-Series,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15101,2019
2023-06-28 20:53:11.000 UTC,BMW,1-Series,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15100,2021
2023-06-28 20:49:53.000 UTC,MINI,Countryman,0x831013a7fdb3f8330d73dcf6858e651926b0c14e,15099,2023
2023-06-28 20:48:47.000 UTC,BMW,116d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15098,2019
2023-06-28 20:48:19.000 UTC,Audi,Q5,0x99bc9d470503e57339784a0765443df38db2dd03,15097,2023
2023-06-28 20:45:23.000 UTC,BMW,840i,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15096,2021
2023-06-28 20:42:25.000 UTC,BMW,530d xDrive,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15095,2019
2023-06-28 20:40:23.000 UTC,BMW,X3,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15094,2020
2023-06-28 20:37:23.000 UTC,BMW,530d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15093,2020
2023-06-28 20:35:09.000 UTC,BMW,X6 xDrive30d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15092,2021
2023-06-28 20:33:55.000 UTC,GMC,Sierra 3500HD,0xf9a8e8bba35d7ff817879502ff6bdf88e19419db,15091,2023
2023-06-28 20:32:31.000 UTC,BMW,X1 xDrive20d,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15090,2019
2023-06-28 20:30:11.000 UTC,BMW,220d xDrive,0xd0d6fd1b60c563df966b74accdf7db9828bb4d36,15089,2018
2023-06-28 19:33:24.000 UTC,Tesla,Model Y,0x51dea89eb6a5be022bd57266c2bee1665fe64f50,15088,2023
2023-06-28 19:05:32.000 UTC,Ford,Super Duty F-250 SRW,0x0975e4b0cc2a438138141ba4f782cec1646ad57d,15087,2021
2023-06-28 18:30:07.000 UTC,Renault,Arkana,0x6af5607f2f138a245dc48a45c6483d4dadb70e9e,15086,2022
2023-06-28 18:25:41.000 UTC,Toyota,Sienna,0xd8439bd76326d9d60da38c30e0bb18a3f616b00e,15085,2023
2023-06-28 17:47:12.000 UTC,Toyota,Avalon,0xdfb65e503fb191547c748e0f9bd3ac3a3e2ebc1b,15084,2020
2023-06-28 17:36:18.000 UTC,Volkswagen,Passat,0x04bb7a0216dd427abddadbb48033bad6ec4453e3,15083,2019
2023-06-28 17:14:21.000 UTC,BMW,530i,0x818741f7af976e43121f1effde9801364e15d8cc,15082,2021
2023-06-28 17:05:31.000 UTC,Mercedes-Benz,C 180,0xdea977e46cef4a4444ab7616f4bf2bdf88fc1179,15081,2011
2023-06-28 15:58:43.000 UTC,Ford,Bronco,0x68caa10d846df4efadf0d7916d8a073b17a5f1a2,15080,2023
2023-06-28 13:37:43.000 UTC,Tesla,Model Y,0x33d9df323281fe12e9ff6426dbc4aae043255442,15079,2023
2023-06-28 13:31:39.000 UTC,Volvo,XC60,0x6325665bb063245280780695c1e7b65dd36238e6,15078,2021
2023-06-28 12:58:38.000 UTC,Renault,Captur,0x409106fad41e764a44784e6bf8d115a052519f09,15077,2017
2023-06-28 12:50:22.000 UTC,Lexus,UX 250h,0xafd204b6c24c530b61bd22de1ad6af11712999f5,15076,2019
2023-06-28 08:48:39.000 UTC,Tesla,Model 3,0x3bf98861c2664edf885018638cecfb188e584adc,15075,2023
2023-06-28 06:24:41.000 UTC,Ford,Kuga,0x0289ac58df72dc6741b78962cde5234d837d1333,15074,2017
2023-06-28 06:19:36.000 UTC,Volkswagen,Transporter,0x0c442efa02d61bc3dd808fbf690b887a623bc073,15073,2023
2023-06-28 06:00:52.000 UTC,Lexus,IS,0x1ecff27b59c8d95fd4f5e3166976e1f6684afd28,15072,2023
2023-06-28 03:52:06.000 UTC,Tesla,Model Y,0xa11c71fded067a4d567f608642f29e0e777f7a42,15071,2021
2023-06-28 03:49:20.000 UTC,Tesla,Model Y,0xa11c71fded067a4d567f608642f29e0e777f7a42,15070,2023
2023-06-28 01:59:34.000 UTC,Acura,MDX,0x6d2bf28702da40360704d35b19c6414ea2e53db0,15069,2009
2023-06-27 23:33:59.000 UTC,Volkswagen,Jetta,0x04bb7a0216dd427abddadbb48033bad6ec4453e3,15068,2019
2023-06-27 23:31:15.000 UTC,Nissan,Altima,0x5d0aedef1e41fc141d9c0c3da8bfbc05936b9860,15067,2012
2023-06-27 23:04:01.000 UTC,Chevrolet,Silverado 3500HD,0xf9a8e8bba35d7ff817879502ff6bdf88e19419db,15066,2023
2023-06-27 22:57:41.000 UTC,Kia,Spectra,0xc92b965e57da5aabd9483edec58349f1ca2e8c1f,15065,2008
2023-06-27 22:43:55.000 UTC,BMW,X5,0x1b1aebe31829c16b5bbb8e5ea447ef37d47544d3,15064,2022
2023-06-27 20:10:29.000 UTC,Peugeot,208,0x8ceb7eee634d40bcfc3235d683bc4993197cb1e5,15063,2018
2023-06-27 19:05:34.000 UTC,Toyota,4Runner,0x6e06fca1f40ec0203812e5d63a86f2c6d172560f,15062,2008
2023-06-27 18:47:42.000 UTC,Tesla,Model Y,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15061,2023
2023-06-27 18:42:20.000 UTC,Audi,"A6, A7",0xf028063ecda5316b85999f904c7bb0ac90ba4928,15060,2017
2023-06-27 18:32:57.000 UTC,Tesla,Model Y,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15059,2021
2023-06-27 18:31:37.000 UTC,Tesla,Model S,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15058,2015
2023-06-27 18:30:11.000 UTC,Tesla,Model S,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15057,2018
2023-06-27 18:29:01.000 UTC,Tesla,Model 3,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15056,2018
2023-06-27 18:27:33.000 UTC,Tesla,Model 3,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15055,2022
2023-06-27 18:26:19.000 UTC,Tesla,Model 3,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15054,2021
2023-06-27 18:25:09.000 UTC,Tesla,Model S,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15053,2017
2023-06-27 18:23:55.000 UTC,Tesla,Model 3,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15052,2021
2023-06-27 18:22:47.000 UTC,Tesla,Model Y,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15051,2023
2023-06-27 18:21:39.000 UTC,Tesla,Model Y,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15050,2022
2023-06-27 18:20:31.000 UTC,Tesla,Model S,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15049,2017
2023-06-27 18:08:37.000 UTC,Tesla,Model 3,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15048,2022
2023-06-27 18:07:19.000 UTC,Tesla,Model Y,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15047,2021
2023-06-27 18:06:11.000 UTC,Tesla,Model S,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15046,2022
2023-06-27 18:04:53.000 UTC,Tesla,Model S,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15045,2013
2023-06-27 18:03:36.000 UTC,Tesla,Model S,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15044,2021
2023-06-27 18:02:26.000 UTC,Tesla,Model X,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15043,2020
2023-06-27 18:01:24.000 UTC,Tesla,Model Y,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15042,2023
2023-06-27 18:00:12.000 UTC,Tesla,Model Y,0xd27d90fb855c60e7d7993413e3a7cf6ee84fbdd5,15041,2023
2023-06-27 17:54:25.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15040,2019
2023-06-27 17:51:19.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15039,2019
2023-06-27 17:49:01.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15038,2019
2023-06-27 17:46:57.000 UTC,Tesla,Model Y,0xa03b14b0f0a661da415117d324445d4f7010c41c,15037,2021
2023-06-27 17:44:55.000 UTC,Tesla,Model Y,0xa03b14b0f0a661da415117d324445d4f7010c41c,15036,2021
2023-06-27 17:43:17.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15035,2022
2023-06-27 17:37:05.000 UTC,Citroën,Berlingo,0x9cd0397855b85ad242ee381e00095d8446b57bbf,15034,2015
2023-06-27 15:35:55.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15033,2022
2023-06-27 15:34:37.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15032,2020
2023-06-27 15:33:19.000 UTC,Tesla,Model S,0xa03b14b0f0a661da415117d324445d4f7010c41c,15031,2021
2023-06-27 15:32:05.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15030,2018
2023-06-27 15:30:49.000 UTC,Tesla,Model S,0xa03b14b0f0a661da415117d324445d4f7010c41c,15029,2017
2023-06-27 15:29:25.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15028,2021
2023-06-27 15:28:11.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15027,2019
2023-06-27 15:27:07.000 UTC,Tesla,Model Y,0xa03b14b0f0a661da415117d324445d4f7010c41c,15026,2023
2023-06-27 15:25:53.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15025,2021
2023-06-27 15:24:39.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15024,2019
2023-06-27 15:10:47.000 UTC,Tesla,Model Y,0xa03b14b0f0a661da415117d324445d4f7010c41c,15023,2023
2023-06-27 15:09:41.000 UTC,Tesla,Model Y,0xa03b14b0f0a661da415117d324445d4f7010c41c,15022,2021
2023-06-27 15:08:21.000 UTC,Tesla,Model Y,0xa03b14b0f0a661da415117d324445d4f7010c41c,15021,2022
2023-06-27 15:06:59.000 UTC,Tesla,Model 3,0xa03b14b0f0a661da415117d324445d4f7010c41c,15020,2021
2023-06-27 14:55:35.000 UTC,Tesla,Model S,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15019,2021
2023-06-27 14:54:15.000 UTC,Tesla,Model S,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15018,2022
2023-06-27 14:53:01.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15017,2023
2023-06-27 14:51:14.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15016,2019
2023-06-27 14:50:04.000 UTC,Tesla,Model S,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15015,2019
2023-06-27 14:21:22.000 UTC,Tesla,Model Y,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15014,2021
2023-06-27 14:20:00.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15013,2019
2023-06-27 12:33:53.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15012,2021
2023-06-27 12:32:41.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15011,2023
2023-06-27 12:31:15.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15010,2022
2023-06-27 12:29:33.000 UTC,Tesla,Model Y,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15009,2022
2023-06-27 12:28:10.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15008,2021
2023-06-27 12:26:56.000 UTC,Tesla,Model Y,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15007,2023
2023-06-27 12:25:36.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15006,2022
2023-06-27 12:24:32.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15005,2019
2023-06-27 12:23:22.000 UTC,Tesla,Model Y,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15004,2021
2023-06-27 12:22:11.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15003,2021
2023-06-27 11:58:17.000 UTC,Tesla,Model 3,0x06b475a51253e96a29736feee2251a2f3d6fb26f,15002,2022
